,id,name,artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,lyrics
78,6Za3190Sbw39BBC77WSS1,Criminal,Natti Natasha,0.8140000000000001,0.813,2.0,-3.023,0.0,0.0561,0.03,9.329999999999999e-05,0.255,0.8390000000000001,79.997,232550.0,4.0,"  [Letra de ""Criminal""]  [Intro: Ozuna] Uoh oh oh El Negrito 'e Ojos Claros Ozuna  [Pre-Coro: Ozuna, Natti Natasha] Miento, si te digo que en ti no ando pensando Quisiera saber lo que estás haciendo Te llamo pero me sale ocupado, uoh Tú me robaste el corazón como un criminal Bebé yo no puedo negarlo Esto que siento por ti no puede ser legal  [Coro: Natti Natasha, Ozuna] Criminal, cri-criminal Tu estilo, tu flow baby, muy criminal Criminal, uh, criminal, ah Criminal, cri-criminal Tu estilo, tu flow mami, muy criminal Criminal, cri-criminal, ah  [Verso 1: Ozuna] Ya tú me miras como que te pongo mal De lejos yo puedo observar lo que tu mente puede pensar Tú me dices que yo me dejo llevar Será porque tienes un flow demasiao' de cri-criminal, baby Similar yo la he visto por ahí Que solo la mire de lejitos y se ponga así, salvaje Bailame, pero con coraje Y deja que esta pista haga que te suba el traje  [Pre-Coro: Natti Natasha] Miento, si te digo que en ti no ando pensando Quisiera saber lo que estás haciendo Te llamo pero me sale ocupado, uoh Tú me robaste el corazón como un criminal Bebé yo no puedo negarlo Esto que siento por ti no puede ser legal, ah  [Coro: Natti Natasha, Ozuna] Criminal, cri-criminal Tu estilo, tu flow baby, muy criminal Criminal, uh, criminal, ah Criminal, cri-criminal Tu estilo, tu flow mami, muy criminal Criminal, cri-criminal, ah  [Verso 2: Natti Natasha] Como tú lo hace, rompe la ley Tú eres un delito que yo quiero cometer Si por eso dieran tiempo, perpetuar debieras ver Para mis problemas que no quiero resolver no Tú me encantas, yo no te quiero mentir Tú eres para mí, no te quiero compartir Sin mala maña, la cosa se nos daña Tú, no te has ido y mi cuerpo a ti te extraña  [Puente: Ozuna] Tú me miras como que te pongo mal De lejos yo puedo observar lo que tu mente puede pensar Tú me dices que yo me dejo llevar Será porque tienes un flow demasiao' de cri-criminal, baby  [Coro: Natti Natasha, Ozuna] Criminal, cri-criminal Tu estilo, tu flow baby, muy criminal Criminal, uh, criminal, ah Criminal, cri-criminal Tu estilo, tu flow mami, muy criminal Criminal, cri-criminal, ah  [Outro: Ozuna] Pina Records Dîmelo Vi Natti Nat, Natti Nat La Formula"
79,1ZAyjvIk9YiD76yYy0TEG,Plug Walk,Rich The Kid,0.8759999999999999,0.519,11.0,-6.531000000000001,1.0,0.14300000000000002,0.20199999999999999,0.0,0.10800000000000001,0.158,94.98100000000001,175230.0,4.0,"  [Intro] Ayy, ayy (TheLabCook)  [Chorus] Plug walk (plug walk, plug, plug) I don't even understand how the fuck my plug talk (Huh? what, what?) Pick him up in a space coupe, I don't let my plug walk (Skrrt, pull up in a space coupe) New freak, had to cut my other lil' bitch off (ooh, ooh, lil' bitch) 50K, you could come and book a nigga for a plug walk  [Verse 1] You can't reach me (what?) Space coupe like E.T. (E.T.) It's the plug tryna call me (skrrt, skrrt) I was up trappin' early in the morning (plug) Ooh, on the wave like a du-rag (du-rag) Pussy nigga callin' for his boo back (pussy) Plug walk, Gucci on my shoe racks (Gucci) Walk up in the house, where the stove at? (hit a rat-a-tat) 'Til I ran into the plug ('til I ran into) 'til I ran into the mud (to the mud) I done ran into some racks, I done ran into your girl ( 'to your girl) Why the plug show me love? (Show me love) I done came up from a dub (huh?)  [Chorus] Plug walk (plug walk, plug, plug) I don't even understand how the fuck my plug talk (Huh? what, what?) Pick him up in a space coupe, I don't let my plug walk (Skrrt, pull up in a space coupe) New freak, had to cut my other lil' bitch off (ooh, ooh, lil' bitch) 50K, you could come and book a nigga for a plug walk  [Verse 2] Big ol' Bentley, it's a spaceship (woah) Call me on my phone, I don't say shit (what?) I make money when I talk (when I talk) I'm a boss, take a loss (I'm a what?) I could introduce you to the plug (to the plug) Bitch, this ain't no Henny in my cup (lil' bitch) Stayed down, now the racks up (racks up) She gon' let me fuck, ass up (ass up) Plug, I stuck kis in the Louis V (Louis V) Fuck 12, I’m a G, ain't no stoppin' me (ain't no stoppin' me) And my wrist is on overseas (drip) Rich nigga, you can't talk to me (rich)  [Chorus] Ayy, plug walk (plug walk, plug, plug) I don't even understand how the fuck my plug talk (Huh? what, what?) Pick him up in a space coupe, I don't let my plug walk (Skrrt, pull up in a space coupe) New freak, had to cut my other lil' bitch off (ooh, ooh, lil' bitch) 50K, you could come and book a nigga for a plug walk"
80,0u2P5u6lvoDfwTYjAADbn,lovely (with Khalid),Billie Eilish,0.35100000000000003,0.29600000000000004,4.0,-10.109,0.0,0.0333,0.934,0.0,0.095,0.12,115.28399999999999,200186.0,4.0,"  [Verse 1: Billie Eilish & Khalid] Thought I found a way Thought I found a way out (Found) But you never go away (Never go away) So I guess I gotta stay now  [Pre-Chorus: Billie Eilish & Khalid] Oh, I hope some day I'll make it out of here Even if it takes all night or a hundred years Need a place to hide, but I can't find one near Wanna feel alive, outside I can't fight my fear  [Chorus: Billie Eilish with Khalid] Isn't it lovely, all alone Heart made of glass, my mind of stone Tear me to pieces, skin to bone Hello, welcome home  [Verse 2: Khalid with Billie Eilish] Walking out of time Looking for a better place (Looking for a better place) Something's on my mind Always in my head space  [Pre-Chorus: Billie Eilish & Khalid] But I know someday I'll make it out of here Even if it takes all night or a hundred years Need a place to hide, but I can't find one near Wanna feel alive, outside I can't fight my fear  [Chorus: Billie Eilish with Khalid] Isn't it lovely, all alone Heart made of glass, my mind of stone Tear me to pieces, skin to bone Hello, welcome home  [Outro: Khalid, Billie Eilish, Khalid & Billie Eilish] Woah, yeah Yeah, ah Woah, woah Hello, welcome home"
81,2UVbBKQOdFAekPTRsnkzc,Stir Fry,Migos,0.815,0.816,2.0,-5.474,1.0,0.26899999999999996,0.00299,0.0,0.159,0.498,181.967,190288.0,4.0,"  [Intro: Quavo] Woo, woo, woo, woo Woo, woo, woo, woo  [Verse 1: Quavo] Dance with my dogs in the nighttime (Wroof) Trap nigga with the chickens like Popeyes (Popeyes) Money changin' colors like tie-dye (Tie-dye) I'm just tryna get it, I ain't tryna die (No) She got a big ol' onion booty, make the world cry (Cry) In the kitchen, wrist twistin' like it's stir fry (Whip it) Hold them bands down (Hey), hold your mans down (Hey) Who told you come around? (Who?) This that trap sound (Trap) Designer clothes (Clothes), fashion shows (Shows) Trap house (House) made of gold (Gold) Control the bag now (Control it), no need to brag now (No need) Ayy, put the mask down (Mask), we livin' fast now (Fast) Finest hoes (Finest), wrist froze (Ho) We can  go (We can) coast to coast (Coast)  [Chorus: Quavo] Keep watchin' me whip up Still be real and famous, yeah Dance with my dogs in the nighttime (Woo, woo, woo, wroof) In the kitchen, wrist twistin' like it's stir fry (Whip it) In the kitchen, wrist twistin' like it's stir fry (Whip it) In the kitchen, wrist twistin' like it's stir fry (Whip it) In the kitchen, wrist twistin' like it's stir fry (Whip it)  [Verse 2: Offset] Offset! I take a whip it, intermission, let the birds fly (Brr) I get money, tunnel vision through my third eye (Money) In that skillet, watch me flip it like it's Five Guys (Flip it) Look at my pilgrim, take off the ceiling, look at the blue sky (Skrrt) Icy Patek, check, yeah, boogers, they sit on my neck (Ice) I don't regret shit, yeah, I'm paid and I don't got a debt (Hah) You crawl 'fore you walk, you can ball every week For my dogs 'hind the wall, we gon' ball when you free (Ball) Stop watchin' me, democracy, you wanna copy me (You watchin') Life's Monopoly, go cop me some land and some property (Property) AP, Rolls (Rolls), pink diamonds, whoa (Whoa) Whip up the soda, diamonds off the Royce (Hey)  [Chorus: Quavo] Keep watchin' me whip up Still be real and famous, yeah Dance with my dogs in the nighttime (Wroof) In the kitchen, wrist twistin' like it's stir fry (Whip it) In the kitchen, wrist twistin' like it's stir fry (Whip it) In the kitchen, wrist twistin' like it's stir fry (Whip it) In the kitchen, wrist twistin' like it's stir fry (Wroof) In the kitchen, wrist twistin' like it's stir fry (Whip it) In the kitchen, wrist twistin' like it's stir fry (Whip it) In the kitchen, wrist twistin' like it's stir fry (Whip it) In the kitchen, wrist twistin' like it's stir fry (Whip it)  [Verse 3: Takeoff] In the kitchen, curry chicken, call it stir fry Takeoff, I'm the bird keeper, let the birds fly Why you tryna take my prize? You a dead guy Of course, I gotta keep a watch out through my bird eye No casket, drop dead fresh and I got dead guys Don't discriminate, ball players come in all sizes Finger roll, post move or the pick and roll They mad the way we win, they think we used a cheat code Why you keep lookin' at me? I feel like niggas got static, it must be the Patek Pockets blue cheese, I'm in the kitchen  [Chorus: Quavo] In the kitchen, wrist twistin' like it's stir fry (Whip it) In the kitchen, wrist twistin' like it's stir fry (Whip it) In the kitchen, wrist twistin' like it's stir fry (Whip it) In the kitchen, wrist twistin' like it's stir fry (Whip it) Keep watchin' me whip up Still be real and famous, yeah Dance with my dogs in the nighttime (Wroof) In the kitchen, wrist twistin' like it's stir fry (Whip it) In the kitchen, wrist twistin' like it's stir fry (Whip it) In the kitchen, wrist twistin' like it's stir fry (Whip it) In the kitchen, wrist twistin' like it's stir fry (Wroof)"
82,7KXjTSCq5nL1LoYtL7XAw,HUMBLE.,Kendrick Lamar,0.9079999999999999,0.621,1.0,-6.638,0.0,0.102,0.00028199999999999997,5.39e-05,0.0958,0.42100000000000004,150.011,177000.0,4.0,"  [Intro] Nobody pray for me It's been that day for me Way (Yeah, yeah!)  [Verse 1] Ayy, I remember syrup sandwiches and crime allowances Finesse a nigga with some counterfeits, but now I’m countin' this Parmesan where my accountant lives, in fact I'm downin’ this D'USSÉ with my boo bae tastes like Kool-Aid for the analysts Girl, I can buy yo' ass the world with my paystub Ooh, that pussy good, won't you sit it on my taste bloods? I get way too petty once you let me do the extras Pull up on your block, then break it down: we playin' Tetris A.M. to the P.M., P.M. to the A.M., funk Piss out your per diem, you just gotta hate 'em, funk If I quit your BM, I still ride Mercedes, funk If I quit this season, I still be the greatest, funk My left stroke just went viral Right stroke put lil' baby in a spiral Soprano C, we like to keep it on a high note It's levels to it, you and I know  [Chorus] Bitch, be humble (Hol’ up, bitch) Sit down (Hol’ up, lil', hol’ up, lil' bitch) Be humble (Hol' up, bitch) Sit down (Hol' up, sit down, lil’, sit down, lil' bitch) Be humble (Hol' up, hol' up) Bitch, sit down (Hol' up, hol' up, lil' bitch) Be humble (Lil' bitch, hol' up, bitch) Sit down (Hol' up, hol' up, hol' up, hol' up) Be humble (Hol' up, hol' up) Sit down (Hol' up, hol' up, lil', hol' up, lil' bitch) Be humble (Hol' up, bitch) Sit down (Hol' up, sit down, lil', sit down, lil' bitch) Be humble (Hol' up, hol' up) Bitch, sit down (Hol' up, hol' up, lil' bitch) Be humble (Lil' bitch, hol' up, bitch) Sit down (Hol' up, hol' up, hol' up, hol' up)  [Verse 2] Who dat nigga thinkin' that he frontin' on Man-Man? (Man-Man) Get the fuck off my stage, I'm the Sandman (Sandman) Get the fuck off my dick, that ain't right I make a play fucking up your whole life I'm so fuckin' sick and tired of the Photoshop Show me somethin' natural like afro on Richard Pryor Show me somethin' natural like ass with some stretch marks Still will take you down right on your mama's couch in Polo socks Ayy, this shit way too crazy, ayy, you do not amaze me, ayy I blew cool from AC, ayy, Obama just paged me, ayy I don't fabricate it, ayy, most of y'all be fakin', ayy I stay modest 'bout it, ayy, she elaborate it, ayy This that Grey Poupon, that Evian, that TED Talk, ayy Watch my soul speak, you let the meds talk, ayy If I kill a nigga, it won't be the alcohol, ayy I'm the realest nigga after all  [Chorus] Bitch, be humble (Hol' up, bitch) Sit down (Hol' up, lil', hol' up, lil' bitch) Be humble (Hol' up, bitch) Sit down (Hol' up, sit down, lil', sit down, lil' bitch) Be humble (Hol' up, hol' up) Bitch, sit down (Hol' up, hol' up, lil' bitch) Be humble (Lil' bitch, hol' up, bitch) Sit down (Hol' up, hol' up, hol' up, hol' up) Be humble (Hol' up, hol' up) Sit down (Hol' up, hol' up, lil', hol' up, lil' bitch) Be humble (Hol' up, bitch) Sit down (Hol' up, sit down, lil', sit down, lil' bitch) Be humble (Hol' up, hol' up) Bitch, sit down (Hol' up, hol' up, lil' bitch) Be humble (Lil' bitch, hol' up, bitch) Sit down (Hol' up, hol' up, hol' up, hol' up)"
83,48zFZh27QU5qsrBjn4C2F,Vaina Loca,Ozuna,0.754,0.805,6.0,-4.249,1.0,0.0752,0.315,0.0,0.203,0.555,93.98299999999999,176133.0,4.0,"  [Letra de ""Vaina Loca"" ft. Manuel Turizo]  [Intro: Ozuna, Manuel Turizo] Jeje, woah-oh Au-Aura  [Verso 1: Ozuna, Manuel Turizo] No va a ser tan fácil Aunque me esquives como quiera Tras de ti, voy tras de ti (yeh) Tú tienes todo lo que quiero para mí Y tú tan sola por ahí Detrás de ti voy a seguir Yo sé que lo bueno toma tiempo, lady  [Coro: Ozuna, Manuel Turizo] Es que me gustas tú na' más No me importan las demás Una vaina loca que me da Que por más que intento no se va Me gustas tú na' más No me importan las demás Una vaina loca que me da Que por más que intento no se va  [Verso 2: Ozuna] Me gustas tú na' má', no sé disimular La música que hago sólo en ti me hace pensar Única, una rosa, yo me la quiero robar Sencilla, bonita, no se tiene que maquillar Me mata el piquete, baila duro y le mete Con nadie se compromete, y menos si tú le promete Tiene lo que quiero, me tiras que yo le llego No sé disimular, bailo contigo y yo me entrego Me mata el piquete, baila duro y le mete Con nadie se compromete, y menos si tú le promete Tiene lo que quiero, me tiras que yo le llego No sé disimular, bailo contigo y yo me entrego  [Coro: Ozuna, Manuel Turizo] Es que me gustas tú na' más No me importan las demás Una vaina loca que me da Que por más que intento no se va Es que me gustas tú na' más No me importan las demás Una vaina loca que me da Que por más que intento no se va  [Verso 3: Manuel Turizo] Porque cuando te tengo cerquita Me entra una vaina loca que después no se me quita Es que en mi lista tú eres la favorita Tú eres la única que este hombre necesita Baby lo que yo quiero Vale más que el dinero Yo viajo el mundo entero Si es por ti no hay pero Siento que por ti desespero Cuando no te tengo más  [Coro: Ozuna, Manuel Turizo] Es que me gustas tú na' más No me importan las demás Una vaina loca que me da Que por más que intento no se va Me gustas tú na' más No me importan las demás Una vaina loca que me da Que por más que intento no se va"
84,1bhUWB0zJMIKr9yVPrkEu,Perfect Duet (Ed Sheeran & Beyonc?),Ed Sheeran,0.5870000000000001,0.299,8.0,-7.365,1.0,0.0263,0.779,0.0,0.12300000000000001,0.35600000000000004,94.992,259550.0,3.0,"  [Verse 1: Ed Sheeran] I found a love for me Oh darling, just dive right in and follow my lead Well, I found a girl, beautiful and sweet Oh, I never knew you were the someone waitin' for me 'Cause we were just kids when we fell in love Not knowin' what it was I will not give you up this time But darling, just kiss me slow, your heart is all I own And in your eyes, you're holding mine  [Chorus 1: Ed Sheeran] Baby, I'm dancing in the dark with you between my arms Barefoot on the grass, listening to our favourite song When you said you looked a mess, I whispered underneath my breath But you heard it, darling, you look perfect tonight  [Verse 2: Beyoncé] Well, I found a man stronger than anyone I know He shares my dreams, I hope that someday we'll share a home I found a love to carry more than just my secrets To carry love, to carry children of our own We are still kids, but we're so in love Fightin' against all odds I know we'll be alright this time Darling, just hold my hand Be your girl, you'll be my man And I see my future in your eyes  [Chorus 2: Beyoncé, Ed Sheeran & Both] Well, baby, I'm dancing in the dark with you between my arms Barefoot on the grass while listening to our favorite song When I saw you in that dress looking so beautiful I don't deserve this, darling, you look perfect tonight  [Instrumental]  [Chorus 3: Beyoncé, Ed Sheeran & Both] Baby, I'm dancing in the dark with you between my arms Barefoot on the grass, while listenin' to our favorite song I have faith in what I see Now I know I have met an angel in person And she looks perfect, and he looks perfect No, I don't deserve this You look perfect tonight"
85,5cepAtqnEQ6yVG6088zMM,Coraz?n (feat. Nego do Borel),Maluma,0.722,0.738,9.0,-6.0729999999999995,0.0,0.247,0.32799999999999996,1.47e-05,0.198,0.748,198.075,184720.0,4.0,"  [Letra de ""Corazón"" ft. Nego do Borel]  [Intro: Maluma] Alrighty right, baby  [Coro: Maluma] Tú me partiste el corazón (Maluma, baby) Pero mi amor no hay problema, no, no (Rudeboyz) Ahora puedo regalar, un pedacito a cada nena Sólo un pedacito Tú me partiste el corazón (Ay mi corazón) Pero mi amor no hay problema, no, no Ahora puedo regalar (Ya que, ya que), un pedacito a cada nena Sólo un pedacito  [Verso 1: Maluma] Ya no vengas más con esos cuentos mami Si desde el principio siempre estuve pa' ti Nunca me avisaron cuál era el problema Te gusta estar rodando por camas ajena Ahora me tocó a mí cambiar el sistema Andar con gatas nuevas, repartir el corazón Sin tanta pena, ahora te digo goodbye Muito obrigado, pa' ti ya no hay  [Pre-Coro: Maluma] Uooh uooh uohh, uooh uooh uohh No tengo miedo de decir adiós Yo quiero repartir meu coração Uooh uooh uohh, uooh uooh uohh Ahora te digo goodbye Muito obrigado, pa' ti ya no hay (Maluma, baby)  [Coro: Nego do Borel, Maluma] Você partiu meu coração (Ai, meu coração) Mas meu amor, não tem problema, não, não Que agora vai sobrar então (O quê? O quê?) Un pedacito a cada nena Sólo un pedacito  [Puente: Nego do Borel] Se eu não guardo nem dinheiro Quem dirá guardar rancor Você vacilou primeiro Nosso caso acabou  [Pre-Coro: Maluma] Uooh uooh uohh, uooh uooh uohh No tengo miedo de decir adiós Yo quiero repartir meu coração Uooh uooh uohh, uooh uooh uohh Ahora te digo goodbye Muito obrigado, pa' ti ya no hay  [Coro: Maluma] Tú me partiste el corazón (Ay mi corazón) Pero mi amor no hay problema, no, no Ahora puedo regalar (ya que, ya que), un pedacito a cada nena Sólo un pedacito  [Outro: Maluma] Tchau tchau Eu não sei falar muito bem português Mas quero aprender Pretty boy, baby Dirty boy, baby Maluma, baby Tú me partiste el corazón (Maluma, baby) Pero mi amor no hay problema (Rudeboyz) Sólo un pedacito (Maluma, baby)"
86,5Z3GHaZ6ec9bsiI5Benrb,Young Dumb & Broke,Khalid,0.7979999999999999,0.539,1.0,-6.351,1.0,0.0421,0.19899999999999998,1.66e-05,0.165,0.39399999999999996,136.94899999999998,202547.0,4.0,"  [Verse 1] So you're still thinking of me Just like I know you should I can not give you everything, you know I wish I could I'm so high at the moment I'm so caught up in this Yeah, we're just young, dumb and broke But we still got love to give  [Chorus] While we're young dumb Young, young dumb and broke Young dumb Young, young dumb and broke Young dumb Young dumb Young, young dumb and broke Young dumb broke high school kids Yadadadadadadada Yadadadadadada Yadadadadadadada Young dumb broke high school kids  [Verse 2] We have so much in common We argue all the time You always say I'm wrong I'm pretty sure I'm right What's fun about commitment? When we have our life to live Yeah, we're just young dumb and broke But we still got love to give  [Chorus] While we're young dumb Young, young dumb and broke Young dumb Young, young dumb and broke Young dumb Young, young dumb and broke Young dumb broke high school kids Yadadadadadadada Yadadadadadada Yadadadadadadada Young dumb broke high school kids  [Bridge] Jump and we think - do it all in the name of love Love Run into sin, do it all in the name of fun Fun Whoa-oa-oa I'm so high at the moment I'm so caught up in this Yeah, we're just young, dumb and broke But we still got love to give  [Chorus] While we're young dumb Young, young dumb and broke Young dumb Young, young dumb and broke Young dumb Young dumb Young, young dumb and broke Young dumb broke high school kids Yadadadadadadada Yadadadadadada Yadadadadadadada Young dumb broke high school kids"
87,5Y9fnynLlIvqtM710MHzf,S?guelo Bailando,Ozuna,0.855,0.664,9.0,-7.11,0.0,0.0607,0.165,3.97e-05,0.0937,0.626,98.015,226800.0,4.0,"  [Letra de ""Síguelo Bailando""]  [Intro] Na-na-na-na Uh-whoo-oh Hi Music Hi Flow (Ozuna)  Llegó el fin de semana y ya quiere salir En la monotonía no quiere seguir Señorita con delicadeza Me pone loco, de la cabeza Me dice que quiere seguir  [Pre-Estribillo] Baila conmigo mujer Que la noche solamente comienza En tu mirada puedo ver lo que piensa Una belleza, ma' Baila conmigo mujer Que la noche solamente comienza En tu mirada puedo ver lo que piensa Bailando, una belleza  [Estribillo] Síguelo bailando, que la música no pare, eh, eh, eh Como a mí me gusta, que la noche no se acabe, eh, eh, eh Síguelo bailando, que la música no pare Como a ti te gusta, que la noche no se acabe, eh, eh, eh (Ozuna)  [Verso 1] Ay mami, sacude, estás por encima Bailando, me aceleras, la adrenalina Una maquina de baile, siempre domina No paramo' aunque soltemo' pegadito' en una esquina Aunque tú tengas tu aceite, yo tengo el mismo Hay un lío y la música tiene poderío Esto se baila en Brasil, Venezuela y los judios Argentina y en Colombia, PR en caceríos, con los míos  [Estribillo] Síguelo bailando, que la música no pare, eh, eh, eh Como a mí me gusta, que la noche no se acabe, eh, eh, eh Síguelo bailando, que la música no pare Como a ti te gusta, que la noche no se acabe, eh, eh, eh  [Pre-Estribillo] Baila conmigo mujer Que la noche solamente comienza En tu mirada puedo ver lo que piensa Una belleza, ma' Baila conmigo mujer Que la noche solamente comienza En tu mirada puedo ver lo que piensa Bailando, una belleza  [Verso 2] Con este ritmo se descontrola Se pone loquita y se me entrega toda Se pega de espaldas y se acomoda sola Pa' bailar no pone excusas, no le importa la hora Y a la moda cuando sale, va retumbando Yo no sé que tiene que se le quedan mirando Anda quemando, por el mundo viajando No tiene problemas y lo resuelve bailando, mami  [Estribillo] Síguelo bailando, que la música no pare, eh, eh, eh Como a mí me gusta, que la noche no se acabe, eh, eh, eh Síguelo bailando, que la música no pare Como a ti me gusta, que la noche no se acabe, eh, eh, eh  [Puente] Llegó el fin de semana y ya quiere salir En la monotonía no quiere seguir Señorita con delicadeza Me pone loco, de la cabeza Me dice que quiere seguir  [Pre-Estribillo] Baila conmigo mujer Que la noche solamente comienza En tu mirada puedo ver lo que piensa Una belleza, ma' Baila conmigo mujer Que la noche solamente comienza En tu mirada puedo ver lo que piensa Bailando, una belleza  [Outro] Ozuna El negrito ojos claros Yai & Toly Yai-Yai & Toly Hi Music Hi Flow Hi Music Hi Flo-o-ow Mami, mami Ingeniero El negrito ojos claros"
88,3Ga6eKrUFf12ouh9Yw3v2,Downtown,Anitta,0.775,0.679,4.0,-4.985,0.0,0.135,0.18,7.26e-05,0.068,0.619,166.00799999999998,193456.0,4.0,"  [Letra de ""Downtown"" ft. J Balvin]  [Intro: J Balvin] A ella le gusta cuando bajo downtown, town, town  [Verso 1: Anitta] En su cuerpo puedo ver la definición Se ve que lo trabaja, eres motivación Le pedí que me ayude con una misión Que me llene entera de satisfacción  [Coro: Anitta & J Balvin] A mí me gusta cuando baja downtown (Uh, uh) Le pido que se quede ahi envencia'o (Hey) Me dice baby, sueno interesa'o (Aja) Si quieres ven y quédate otro round (Tú lo sabes) A ella le gusta cuando bajo downtown (Uh) Me pide que me quede ahi envencia'o Le digo uh mami, estoy interesa'o (Uh) Si quieres yo me quedo pa' otro round (Prr)  [Verso 2: Anitta & J Balvin] Que me quede otro round Tanto que me ha rodea'o Ya lo tengo asfixia'o Yo te he observa'o No aguanta, se adapta Me dice ""No quiero que termines"" (No) Es un misterio pero no de cine (De cine) En las noches soy yo la que define (Hey, hey) Todo a lo que vá a pasar A mí no me tienes que mandar  [Coro: Anitta & J Balvin] A mí me gusta cuando baja downtown (Uh, uh) Le pido que se quede ahi envencia'o Me dice baby, sueno interesa'o Si quieres ven y quédate otro round (Tú lo sabes) A ella le gusta cuando bajo downtown Me pide que me quede ahi envencia'o Le digo uh mami, estoy interesa'o (Uh) Si quieres yo me quedo pa' otro round (Prr)  [Post-Coro: Anitta] Oh, sé que me quieres ver Bajando por toda tu piel Oh, sé que quieres que me quede Enredarte en mis piernas es lo que quieres  [Verso 3: J Balvin] No se vale el empate (Uh) Esto es hasta darle jaque mate Hasta que uno de los dos se mate Si quieres yo bajo y de una me pongo pal' trabajo Suelta el estrés, baby, yo te relajo Se pone bella, me dice que ya Sigue ahí, que la tengo viendo las estrellas Se me acelera, hasta abajo se va Y como ella lo hace, no lo hace cualquiera  [Puente: Anitta] En su cuerpo puedo ver la definición Se ve que lo trabaja, eres motivación Le pedí que me ayude con una misión Que me llene entera de satisfacción  [Coro: Anitta] A mí me gusta cuando baja downtown Le pido que se quede ahi envencia'o Me dice baby, sueno interesa'o Si quieres ven y quédate otro round A mí me gusta cuando baja downtown Le pido que se quede ahi envencia'o Me dice baby, estoy interesa'o Si quieres ven y quédate otro round (Hey)  [Outro: J Balvin] Anitta, J Balvin, man J Balvin, man, yeah, yeah, yeah, yeah (Leggo') Sky Rompiendo Rompiendo El Bajo Fenomenal (Hey J Balvin, man)"
89,3xcCix7Jv1Rp90YVmgo35,Bella,Wolfine,0.909,0.493,3.0,-6.688,1.0,0.0735,0.128,0.000147,0.127,0.8440000000000001,94.016,197120.0,4.0,"  [Letra de ""Bella""]  [Pre-Coro] Ayer me dijeron tus amigas Que andabas buscándome como loca en la calle Y yo bebiendo como loco cerveza Con unos parceros dañándome la cabeza Borracho con el corazón malo Caminando solo, me la encontré a ella  [Coro] Mujer tan bella y yo con una botella Me dejé enredar fácil, caí en las garras de ella Mujer tan bella y yo con una botella Me dejé enredar fácil, caí en las garras de ella  [Verso] Me dijeron que andabas un poco triste Que te pusiste a beber y con un man por ahí te fuiste Ay baby, me dañaste el corazón Ya no creo en el amor, ahora por ti soy peor Ay baby, me dañaste el corazón Ya no creo en el amor, ahora por ti soy peor  [Puente] Yo me fui a matar mi despecho En la lluvia, en la calle, sin techo Pensando con quién te fuiste mujer ¿Qué te hice yo que no vas a volver?  [Coro] Mujer tan bella y yo con una botella Me dejé enredar fácil, caí en las garras de ella Mujer tan bella y yo con una botella Me dejé enredar fácil, caí en las garras de ella  [Pre-Coro] Ayer me dijeron tus amigas Que andabas buscándome como loca en la calle Y yo bebiendo como loco cerveza Con unos parceros dañándome la cabeza Borracho con el corazón malo Caminando solo, me la encontré a ella  [Coro] Mujer tan bella y yo con una botella Me dejé enredar fácil, caí en las garras de ella Mujer tan bella y yo con una botella Me dejé enredar fácil, caí en las garras de ella  [Outro] Wolfine ""La Versatilidad de la Calle"" Dj Gangsta, en el ritmo que te provoca Lucas y Mauri Lo Mio Records"
90,5N5k9nd479b1xpDZ4usjr,Promises (with Sam Smith),Calvin Harris,0.7809999999999999,0.768,11.0,-5.9910000000000005,1.0,0.0394,0.0119,4.91e-06,0.325,0.486,123.07,213309.0,4.0,"  [Verse 1: Sam Smith] Are you drunk enough? Not to judge what I'm doin’ Are you high enough? To excuse that I'm ruined 'Cause I’m ruined Is it late enough? For you to come and stay over 'Cause we're free to love So tease me, hmmm  [Chorus: Sam Smith & Jessie Reyez] I make no promises, I can't do golden rings But I'll give you everything (Tonight) Magic is in the air, there ain't no science here So come get your everything (Tonight) I make no promises, I can't do golden rings But I'll give you everything (Tonight) Magic is in the air, there ain’t no science here So come get your everything (Tonight)  [Post-Chorus: Sam Smith & Jessie Reyez] Tonight (Your everything tonight)  [Verse 2: Sam Smith] Is it loud enough? ’Cause my body is calling for you, calling for you I need someone, to do the things that I do, hmmm I'm heating up, energy’s taking control I'm speeding up My heartbeat's dancing alone  [Chorus: Sam Smith & Jessie Reyez] I make no promises, I can't do golden rings But I’ll give you everything (Tonight) Magic is in the air, there ain't no science here So come get your everything (Tonight) I make no promises, I can't do golden rings But I'll give you everything (Tonight) Magic is in the air, there ain't no science here So come get your everything (Tonight)  [Post-Chorus: Sam Smith & Jessie Reyez] Tonight (Your everything tonight)  [Bridge: Sam Smith] 'Cause I need your green light Day and night, say that you're mine 'Cause I need your green light Day and night, say that you're mine Say that you're mine Say that you're mine  [Chorus: Sam Smith & Jessie Reyez] I make no promises, I can't do golden rings But I'll give you everything (Tonight) Magic is in the air, there ain't no science here So come get your everything (Tonight) I make no promises, I can't do golden rings But I'll give you everything (Tonight) Magic is in the air, there ain't no science here So come get your everything (Tonight)  [Outro: Sam Smith] Tonight"
